Hospital Name,Hospital Email,Hospital Phone,Hospital Address,Establishment Year,Facility (Type),City,Rating (Mortality),Department Count,Doctor Count,Patient Name,Patient Phone,Patient Address,Patient Birthdate
Centracare Health System - Long Prairie,jenny@harris.test,2235418449372,687 Kihn Path Ronni Fork Street,1738,Private,Long Prairie,None,0,0
Sleepy Eye Municipal Hospital,kennith@lang.test,2658997244515,298 Cherri Junction D'Amore Landing Street,1779,Government,Sleepy Eye,None,0,0
Sanford Bagley Medical Center,lilian@batz.example,3564956132896,14465 Alvin Highway Hagenes Turnpike Street,2021,Private,Bagley,None,0,0
Lakewood Health System,brent@jacobson-russel.test,6778022589411,519 Lakin Streets Marquitta Center Street,1738,Unknown,Staples,None,0,0
Centracare Health System - Melrose Hospital,daryl.champlin@cronin.test,2314917317329,676 Parker Roads Lehner Springs Street,1844,Private,Melrose,None,0,0
Windom Area Hospital,erna@hane.example,17585183881803,738 Daryl Cove Tifany Course Street,1864,Government,Windom,None,0,0
Mayo Clinic Health System - St James,scott_cassin@mertz.test,2697143038412,677 Cara Plaza Zaida Stream Street,2013,Unknown,St James,None,0,0
River's Edge Hospital & Clinic,rafael@lemke-dickens.example,23116873503301,7252 Janee Place Rolf Estates Street,2010,Government,St Peter,None,0,0
St Elizabeth Medical Center,magdalena_kerluke@langosh-dach.test,22914102169024,15741 Guadalupe Falls Jamey Shore Street,1964,Private,Wabasha,None,0,0
Kittson Memorial Hospital,cari.kulas@glover.example,35917463398551,759 Racquel Greens Gusikowski Turnpike Street,1831,Private,Hallock,None,0,0
North Valley Health Center,michal_schneider@adams-dare.example,2676919343069,167 Alvina Avenue Delana Loop Street,1812,Private,Warren,None,0,0
Mayo Clinic Health System - Lake City,randal@emard.example,96115317676288,4853 Gerlach Plaza Gulgowski Forge Street,1719,Private,Lake City,None,0,0
Hendricks Community Hospital,gisele_schmidt@tromp-mckenzie.example,3212465427576,32934 Will Track DuBuque Parks Street,1895,Private,Hendricks,None,0,0
Essentia Health Northern Pines Medical Center,shaniqua@kiehn-smitham.example,583622364789,420 Tessa Trafficway Berge Curve Street,1712,Private,Aurora,None,0,0
Appleton Municipal Hospital,darell@zieme.example,5015318669578,59250 Schumm Prairie Prohaska Avenue Street,1923,Government,Appleton,None,0,0
Ortonville Area Health Services,shayla@terry-labadie.test,35819596736199,707 Price Viaduct Hammes Port Street,1802,Government,Ortonville,None,0,0
Municipal Hospital And Granite Manor,bertram_ledner@bartell-schneider.example,8556014824850,155 VonRueden Garden Rocky Forks Street,1778,Government,Granite Falls,None,0,0
Lifecare Medical Center,marty.jacobson@wisoky.test,4519023415094,367 Collier Dam Laree Run Street,1816,Private,Roseau,None,0,0
Mayo Clinic Health System-waseca,madlyn_koss@mckenzie-weimann.test,6823804962868,55484 Ortiz Drive Ledner Turnpike Street,2001,Private,Waseca,None,0,0
Mayo Clinic Health System-cannon Falls,nolan@larkin.test,457932297749,7386 Jacobson Square Williamson Shores Street,1821,Private,Cannon Falls,None,0,0
Sanford Canby Medical Center,harlan.prohaska@kunde-zieme.test,6807640367384,5445 Romeo Track McDermott Flat Street,1997,Government,Canby,None,0,0
Avera Tyler Hospital,daniel_altenwerth@oreilly.example,12688366834562,1248 James Vista Mosciski Corners Street,1826,Private,Tyler,None,0,0
Centra Care Health Paynesville,xochitl@kessler.example,318705743985,911 Romana Green Ambrose Plains Street,1711,Private,Paynesville,None,0,0
Mercy Hospital,quentin_hessel@mann.test,7712523405747,929 Jordon Flat Lu Turnpike Street,1982,Government,Moose Lake,None,0,0
Redwood Area Hospital,adela@moore-bogisich.example,178411498891423,64380 Welch Island Lang Port Street,1823,Government,Redwood Falls,None,0,0
Mayo Clinic Health System-springfield,elliott@bayer.test,5958134525087,876 Frederick Radial Burl Valley Street,1707,Private,Springfield,None,0,0
Cuyuna Regional Medical Center,shawnda_rohan@nolan-nienow.test,279907214375,1703 Estelle Walk D'Amore Circle Street,1733,Government,Crosby,Same,0,0
Tri County Hospital,leora.williamson@torphy.test,2608310016410,777 Trudie Green Etha Plains Street,1950,Unknown,Wadena,None,0,0
Glencoe Regional Health Services,vance@hyatt.test,9966523728059,3976 Mayert Views Delbert Underpass Street,1748,Private,Glencoe,None,0,0
Mille Lacs Health System,wilford@grant-lesch.test,178716502298665,1474 Galen Neck Ilse Islands Street,1858,Private,Onamia,None,0,0
Essentia Health Fosston,raquel.zieme@howell-witting.example,918633285351,936 Jessie Mill Mi Drives Street,1710,Private,Fosston,None,0,0
Cass Lake Indian Health Services Hospital,antoine@kreiger.example,3785957602285,8205 Genny Streets Schoen Via Street,1805,Government,Cass Lake,None,0,0
Avera Marshall Regional Medical Ctr,arlena.botsford@kunze.test,9602613179749,711 Burton Point Auer Plaza Street,1850,Private,Marshall,Same,0,0
Deer River Healthcare Center,alexis_marvin@luettgen.test,2979289301223,3693 Donnelly Flat Glover Lock Street,1898,Private,Deer River,None,0,0
Mayo Clinic Health System-new Prague,jamie.green@oberbrunner-mitchell.test,9604057438991,73493 Keeling Greens Runolfsson Mission Street,1830,Private,New Prague,None,0,0
Centracare Health - Monticello,willette_oberbrunner@okuneva-welch.test,16719544202945,939 Fran Skyway Daniel Road Street,1946,Private,Monticello,None,0,0
Stevens Community Medical Center,lolita@kris-hamill.example,29011811427491,7926 Schroeder Dale Williamson Walks Street,1813,Private,Morris,None,0,0
Community Memorial Hospital,bee@leuschke.example,455034424977,882 Dicki Course Romaguera Glens Street,1838,Private,Cloquet,Same,0,0
Swift County Benson Hospital,joesph_hayes@klocko.test,3577326230597,66707 Derick Trace Davis Mall Street,1959,Government,Benson,None,0,0
Meeker Memorial Hospital,delmar@davis.test,3212300313792,185 Lilian Avenue Ida Dale Street,1931,Government,Litchfield,None,0,0
Firstlight Health System,roseann@haley.example,6778399065851,750 Lue Brooks Zachery Mall Street,1722,Government,Mora,Same,0,0
Centracare Health System - Sauk Centre,britni.hirthe@kuphal.example,391032919589,9625 Demetrius Lodge Lindgren Brooks Street,1705,Private,Sauk Centre,None,0,0
United Hospital District,jordon_legros@moen.example,566330121462,884 Cronin Burg Little Hill Street,1789,Government,Blue Earth,None,0,0
St Gabriels Hospital,sina@jaskolski.test,2478185691494,4674 Micaela Springs Evelia Turnpike Street,1809,Private,Little Falls,None,0,0
Sanford Luverne Medical Center,jon@carroll.test,14735792776926,524 Amparo Lodge Todd Falls Street,1784,Private,Luverne,None,0,0
Madison Hospital,stephenie.kuphal@rau.test,9742241589011,776 Wiza Curve Reynolds Village Street,1840,Private,Madison,None,0,0
Perham Health,winfred@bartell-armstrong.example,6782412869836,6940 Parker Crossing Tyrone Terrace Street,1777,Government,Perham,None,0,0
Pipestone County  Medical Center,elias_dibbert@kris.test,26218053558235,5029 Weston Falls Golda Ford Street,1893,Government,Pipestone,None,0,0
Minnesota Valley Health Center  Inc,broderick_mcclure@haley-balistreri.test,3867370197400,6695 Sophia Island Beatty Plain Street,1960,Private,Le Sueur,None,0,0
Glacial Ridge Hospital,edmond@dickinson.example,2472613585013,959 Ernser Points Hosea Shoal Street,2009,Government,Glenwood,None,0,0
St Francis Medical Center,alphonse@ohara.example,8098652587580,35906 Bernhard Rest Cornelius Square Street,1793,Church,Breckenridge,Same,0,0
New Ulm Medical Center,tomas@schamberger-schoen.test,3914795711115,588 Caleb Cape Libby Wall Street,1947,Private,New Ulm,Same,0,0
Prairie Ridge Hospital And Health Services,earnest.ziemann@kris.example,38113079336276,5495 Melvina Glens Paulita Route Street,1993,Private,Elbow Lake,None,0,0
St Josephs Area  Health Services,reginald@okuneva-kozey.test,8092820129260,6687 Deangelo Valley Daniel Springs Street,1835,Private,Park Rapids,None,0,0
Sanford Medical Center Thief River Falls,gabrielle_hartmann@schaden-bashirian.example,7676220083604,56751 Velva Trail Cruickshank Walks Street,1843,Private,Thief River Falls,None,0,0
Gillette Childrens Specialty Hospital,kassie_veum@morar-kunze.test,607225866715,34548 Cummings Drive Terry Coves Street,1838,Government,Saint Paul,None,0,0
Children's Hospitals & Clinics Of Mn,thi.robel@auer.test,97411594815764,819 Luettgen Mill Dickinson Divide Street,1940,Private,Minneapolis,None,0,0
Shriners Hospitals For Children - Twin Cities,lydia_windler@bernhard.example,15640554558,462 Rosenbaum Rest Anika Spur Street,1929,Private,Minneapolis,None,0,0
University Of Mississippi Med Center,evan_graham@haley.test,2444491723005,9346 Joel Drive Wolff Ramp Street,1987,Government,Jackson,Below,0,0
Tishomingo Health Services Inc,charley_fisher@thiel.test,9713408946424,389 Doyle Wall Jan Corner Street,1964,Private,Iuka,Same,0,0
North Mississippi Medical Center,judson@johnson.example,8863115762303,9735 Alfonso Parkways Gusikowski Path Street,1760,Private,Tupelo,Below,0,0
Baptist Memorial Hospital Union County,marquis@thiel.example,2357183978765,2250 Leffler Mountains Carter Lake Street,1914,Unknown,New Albany,Same,0,0
Merit Health Biloxi,lino_larson@greenfelder.example,24214472696500,4909 Rocco Place Kshlerin Creek Street,2007,Proprietary,Biloxi,Same,0,0
Magnolia Regional Health Center,rema_luettgen@smith.example,2276031676589,99951 Kemmer Passage Cristine Hill Street,1923,Unknown,Corinth,Below,0,0
Alliance Healthcare System,enoch_stanton@schaden.test,2996945100831,206 Pablo Springs Steven Lock Street,1781,Unknown,Holly Springs,Same,0,0
Trace Regional Hosp And Swing Bed,esteban@jenkins.test,5067491916483,969 Dickens Stravenue Faviola Landing Street,1992,Proprietary,Houston,None,0,0
Jasper General Hospital,leola@howe-stoltenberg.test,67013088114055,7661 Billie Plains Harris Wells Street,1843,Government,Bay Springs,None,0,0
Memorial Hospital At Gulfport,winfred@hoppe-pouros.example,5925516060165,17345 Cortez Land Franklyn Rapid Street,2022,Government,Gulfport,Below,0,0
Webster General Hospital/ Swing Bed,oscar@dickens.example,26917094732669,126 Price Valley Brock Common Street,1841,Unknown,Eupora,Same,0,0
Gilmore Memorial Hospital,bethel.kerluke@fay-reynolds.test,2454529182866,10932 Jessie Pine Cathie Burgs Street,1930,Proprietary,Amory,Same,0,0
Winston Medical Center & Swingbed,sung.moore@gorczany-waters.example,21216745672642,422 Mason Walk Oscar Brook Street,1813,Private,Louisville,None,0,0
Merit Health River Region,kris_lindgren@mckenzie.example,6813409047714,50765 Gustavo Estates Kunde Plaza Street,1769,Proprietary,Vicksburg,Same,0,0
Baptist Memorial Hospital North Ms,howard@klocko.test,23411486009740,876 Hansen Alley Schoen Plaza Street,1884,Private,Oxford,Same,0,0
George Regional Health System,kimberley@cruickshank-fahey.test,2451604294145,9344 Wisozk Wall Schiller Plain Street,1918,Government,Lucedale,Same,0,0
Merit Health Madison,horace.spinka@purdy.example,3817483773661,63854 Lehner Plaza O'Kon Fort Street,1861,Proprietary,Canton,Same,0,0
Singing River Hospital,collene_kuhlman@langosh-torphy.test,17845476175764,3771 Hank Loop Hyatt Club Street,1722,Government,Pascagoula,Below,0,0
Northwest Mississippi Medical Center,avery.leuschke@gleason.test,3515922823270,2338 Mika Course Rueben Expressway Street,1849,Proprietary,Clarksdale,Same,0,0
Neshoba County General Hospital,jarod.nicolas@dach.example,2204749429739,35461 Blick Route Ilse Glen Street,1801,Government,Philadelphia,Same,0,0
Baptist Memorial Hospital Booneville,vivian@friesen.test,344733473223,5238 Domingo Via Schmitt Crest Street,1971,Church,Booneville,Same,0,0
St Dominic-jackson Memorial Hospital,luetta@bosco.test,6857301312909,58038 Windy Village Wilkinson Turnpike Street,1822,Church,Jackson,Same,0,0
Beacham Memorial Hospital,jeanna@moen.example,97412600345235,295 Kris Unions Ullrich Bridge Street,1787,Proprietary,Magnolia,Same,0,0
Och Regional Medical Center,ginny@nicolas.example,193911053674087,5579 Johnson Hollow Devin Trail Street,1740,Government,Starkville,Same,0,0
King's Daughters Medical Center-brookhaven,jenise@hilpert-streich.example,397380006722,8020 Stamm Well Mitsue Mills Street,1894,Unknown,Brookhaven,Same,0,0
South Central Reg Med Ctr,mandi@lang-king.example,761799235434,32865 Swift Fork Georgann Highway Street,1840,Government,Laurel,Same,0,0
Jefferson County Hospital,rhett@predovic.test,128417466086520,5493 Duane Square Nakesha Roads Street,1795,Government,Fayette,None,0,0
Yalobusha General Hospital,maida_durgan@swift.test,4914797602487,595 Metz Trafficway Lyndon Loaf Street,1902,Government,Water Valley,Same,0,0
Clay County Medical Center,brett.jacobi@ritchie-harber.example,3518096240420,717 Cummings Stravenue Pacocha Extension Street,1800,Private,West Point,Same,0,0
Rush Foundation Hospital,maudie_connelly@rippin.example,2609509979761,492 Botsford Ridges Moore Skyway Street,2013,Private,Meridian,Below,0,0
Merit Health Central,matthew.hickle@spinka.example,9946034561981,524 Jason Street Weber Course Street,1780,Proprietary,Jackson,Same,0,0
Wayne General Hospital,paris@greenholt.test,18765803648136,4722 Tyrone Wells Candance Corners Street,1996,Government,Waynesboro,Same,0,0
Forrest General Hospital,darren@christiansen.example,16842140782824,272 Wiegand Springs Vida Extension Street,1854,Government,Hattiesburg,Below,0,0
Sharkey Issaquena Community Hospital,micaela@collier.test,6734312917918,89684 Ronnie Point Stokes Trace Street,1908,Government,Rolling Fork,None,0,0
Anderson Rmc South,florance@davis.example,19780541501,625 Koepp Causeway Hintz Points Street,1801,Proprietary,Meridian,None,0,0
Delta Regional Medical Center,ji@rosenbaum.test,8094166114899,4536 Veum Square Adaline Rest Street,1894,Government,Greenville,Same,0,0
Merit Health Natchez,carlee.wehner@kunde.test,431167545819,85409 Kilback View Quincy Light Street,1913,Proprietary,Natchez,Below,0,0
Marion General Hospital,nedra_baumbach@pouros-predovic.test,3594734331478,99338 Kunde Stravenue Marvin Port Street,1711,Unknown,Columbia,Same,0,0
Bolivar Medical Center,andrea_nicolas@schaefer.example,3515149547108,7254 Dietrich Well Antone Islands Street,1884,Proprietary,Cleveland,Same,0,0
Merit Health Wesley,eugene@barrows.test,6318189370566,86892 Tommie Bridge Courtney Lights Street,2005,Private,Hattiesburg,Same,0,0
South Sunflower County Hospital,una@sanford.test,50417206738556,44521 Bibi Island Dallas Keys Street,1971,Government,Indianola,Same,0,0
Merit Health Rankin,robin@schmeler.example,17843069270048,100 Reinger Freeway Crist Glens Street,2018,Proprietary,Brandon,Same,0,0
Southwest Ms Regional Medical Center,roberto.quitzon@kris-reinger.test,6813980834676,620 Grimes Forges Blondell Tunnel Street,1846,Government,Mccomb,Same,0,0
Greenwood Leflore Hospital,edythe.nienow@stracke-thompson.test,2473711677221,4233 Spinka Port Wisozk Key Street,1819,Government,Greenwood,Same,0,0
Baptist Mem Hosp/ Golden Triangle Inc,daniel.osinski@senger-walker.example,567602755542,623 Julian Light Schinner Square Street,2020,Private,Columbus,Below,0,0
Mississippi Baptist Medical Center,anna_collier@feil-auer.test,8867268072123,8261 Kertzmann Run Tennille Course Street,1794,Private,Jackson,Above,0,0
Anderson Regional Medical Ctr,lashawnda@dibbert.test,99417758970161,903 Nicolas Skyway Wilderman Brook Street,1735,Private,Meridian,Below,0,0
Highland Community  Hospital,gerardo@vonrueden.example,9212330002245,6026 Prosacco Bypass Maggio Trafficway Street,1816,Government,Picayune,Same,0,0
Garden Park Medical Center,svetlana@wiegand-mitchell.example,9678528225334,2593 Krajcik Square Marks Loaf Street,1938,Proprietary,Gulfport,Same,0,0
Magee General Hospital,francisco.waters@grady.example,416656966107,42495 Wiegand Place Harley Corner Street,1863,Government,Magee,Same,0,0
North Oak Regional Medical Center,felicidad@bartoletti.test,50114215551159,151 Giuseppina Groves Hilll Burgs Street,1967,Proprietary,Senatobia,Same,0,0
Choctaw Health Center,mickey@christiansen-abbott.example,3504508268814,808 Sulema Forks Bosco Plains Street,1975,Government,Philadelphia,None,0,0
Panola Medical Center,delores_dach@cremin-mayert.example,35515970961449,685 Vernon Passage Steven Prairie Street,1845,Proprietary,Batesville,Same,0,0
Whitfield Medical Surgical Hospital,teodoro@von-mohr.test,2213604016680,783 Esperanza Alley Val Forks Street,1915,Government,Whitfield,None,0,0
Merit Health Women's Hospital,carey_hand@bergnaum.example,3597201606242,27281 Annemarie Stream Stanford Drive Street,1905,Proprietary,Flowood,None,0,0
Merit Health River Oaks,jonas@ernser.test,4412943784970,43660 Ivory Fall Richard Motorway Street,1882,Proprietary,Flowood,Same,0,0
Baptist Memorial Hospital Desoto,delmer_blanda@klocko.example,6831479391857,23177 Reuben Locks Abram Extension Street,1898,Private,Southaven,Same,0,0
Alliance Health Center,cameron.cummerata@johns.test,17875456654446,79031 Ortiz Highway Daniel Camp Street,2011,Proprietary,Meridian,None,0,0
Mississippi Methodist Rehab Ctr,gonzalo.wisoky@harris.test,571719696662,518 Wilkinson Fort Hilpert Viaduct Street,1712,Private,Jackson,None,0,0
Ochsner Medical Center-hancock,darrick@harber.example,3819269650029,3275 Olevia Lodge Jarrod Village Street,1871,Government,Bay Saint Louis,Same,0,0
Patients Choice Medical Center,cordia.schneider@mcdermott.example,67312468235274,7382 Lorriane Curve Muller Forges Street,1733,Proprietary,Raleigh,None,0,0
Methodist Healthcare - Olive Branch Hospital,omer@welch.example,5951193787253,323 Satterfield Wells Spring Plaza Street,1936,Private,Olive Branch,Same,0,0
University Of Mississippi Medical Center- Grenada,hugo@lehner-mcclure.example,5079243048332,27881 Goodwin Courts Glen Corner Street,1845,Government,Grenada,Same,0,0
S E Lackey Memorial Hospital,mathew_rutherford@hamill.example,2994534375160,29508 Bartoletti Crescent Classie Dam Street,1935,Private,Forest,Same,0,0
Monroe Regional Hospital,nancey@waelchi.example,5945732618565,12002 Breitenberg Estates Chloe Hills Street,1902,Private,Aberdeen,None,0,0
Stone County Hospital,rozella_jacobson@corkery-rice.test,14416324585333,9509 Macejkovic Gardens Mohr Forks Street,1835,Proprietary,Wiggins,None,0,0
Tallahatchie Critical Access Hospital,cornell@padberg-ferry.example,9726485091926,7772 Macejkovic Landing Jestine Hills Street,1900,Government,Charleston,None,0,0
Lawrence County Hospital Cah,wayne@wiegand.example,3551593091657,336 Jeromy Mountains Daniel Station Street,1768,Government,Monticello,None,0,0
Perry County General Hosp,melvin_feeney@legros-volkman.test,6835729790609,89202 Mayert Drive Koepp Knoll Street,1799,Proprietary,Richton,None,0,0
Noxubee General Critical Access Hosp,cora_rolfson@becker.example,2162560275606,9194 Neil Stravenue Louann Track Street,2005,Government,Macon,None,0,0
Pontotoc Health Service Cah,christinia@bradtke.example,2685091987378,6934 Jarod Overpass Anderson Motorway Street,1702,Private,Pontotoc,None,0,0
Field Health System,adan.boehm@dicki.example,23519765607507,842 Goodwin Corners Jere Trail Street,1744,Government,Centreville,None,0,0
Tyler Holmes Memorial Hospital Cah,louis_stiedemann@skiles-ryan.test,2991981962091,281 Shalonda Common Treutel Roads Street,1767,Private,Winona,Same,0,0
Baptist Medical Center Yazoo,dwana_hoeger@homenick-johns.test,3547604983789,110 Daron Alley Cheree Dale Street,1856,Private,Yazoo City,Same,0,0
Quitman County Hospital Cah,rod@homenick.test,21811453995914,887 Wayne Creek Clayton Turnpike Street,2008,Proprietary,Marks,None,0,0
Baptist Medical Center-leake,suzie_reinger@kunde.example,23215201990283,27380 Maegan Ridges Swaniawski Brooks Street,1917,Private,Carthage,Same,0,0
H C Watkins Memorial Hospital Inc,rachele@kassulke.example,662574649895,89028 Deeanna Greens Stokes Station Street,1910,Unknown,Quitman,None,0,0
Simpson General Hospital Cah,jovita_trantow@bogisich.example,35018887490516,35329 Tamesha Corner Graham Park Street,1993,Private,Mendenhall,None,0,0
North Sunflower Medical Center Cah,sung.yost@labadie.example,776295828314,2550 Gottlieb Lake Tim Pass Street,1887,Government,Ruleville,Same,0,0
Holmes County Hospital And Clinics,yasmine@nikolaus.test,5313304076718,94128 Bashirian Bridge Jacobson Summit Street,1866,Government,Lexington,None,0,0
Claiborne County Hospital,george@schmeler.test,35114079390128,842 Samuel Field Fahey Camp Street,1994,Government,Port Gibson,Same,0,0
Laird Hospital Inc,brunilda@johnston.test,983105596087,921 Cassin Inlet Wuckert Rapids Street,1849,Private,Union,None,0,0
Scott Regional Hospital Cah,joanie@hahn-cartwright.example,829436394850,5267 Alina Unions Ana Village Street,1830,Private,Morton,None,0,0
Walthall County General Hospital Cah,dante@kris.example,50416222609928,2355 Michel Curve Franecki Unions Street,1701,Government,Tylertown,Same,0,0
Covington County Hospital Cah,vinita.haley@deckow.test,13403016411577,333 Walker Meadow Dudley Orchard Street,1705,Government,Collins,Same,0,0
Jefferson Davis Community Hospital Cah,ryan_champlin@haley.test,18762146317475,9143 Reichert Meadows Keeling Roads Street,1818,Government,Prentiss,None,0,0
Copiah County Medical Center,danuta@frami.test,4017275172760,9613 Jodee Wall Emmerich Camp Street,1719,Government,Hazlehurst,None,0,0
Greene County Hospital Cah,al.denesik@reynolds.example,823259745062,43139 Donnelly Isle Schinner Mountain Street,1960,Government,Leakesville,None,0,0
Franklin County Memorial Hospital,ilda@beier-nikolaus.test,6911689430474,1613 Steuber Fields Streich Islands Street,1729,Government,Meadville,None,0,0
Bmh-calhoun,lane_rippin@lindgren-renner.test,24019555306523,19924 Stroman Prairie Glover Grove Street,1877,Private,Calhoun City,Same,0,0
Pearl River County Hospital & Nursing Home,mavis@yundt-powlowski.example,398410894319,9160 Raynor Port Dwain Knoll Street,1761,Government,Poplarville,None,0,0
Choctaw Regional Medical Center,ethelene.balistreri@ratke.example,16499080633553,5508 Mauricio Ford Mindy Club Street,1712,Government,Ackerman,None,0,0
John C Stennis Memorial Hospital,lyla.stoltenberg@keebler-kassulke.test,5416101048377,447 Tressa Island Isidra Mews Street,1933,Private,De Kalb,None,0,0
Baptist Medical Center - Attala,antony@keebler.test,13406989046773,1203 Legros Oval Schowalter Flats Street,1840,Unknown,Kosciusko,Same,0,0
Tippah County Hospital,jessie@feest.example,3501901463693,8726 Swaniawski Mount Geoffrey Land Street,1713,Government,Ripley,Same,0,0
Mercy Hospital Joplin,lupe.weimann@weissnat.test,2211385231123,762 Wilmer Ford Sheilah Curve Street,1990,Church,Joplin,Same,0,0
Cooper County Community Hospital,hermine_lesch@schmitt.example,4236075401508,31327 McDermott Drive Newton Trail Street,1867,Unknown,Boonville,Same,0,0
Ssm Health St Joseph Hospital-st Charles,daniel@stanton.example,26615592414657,8592 Aron Ranch Kohler Keys Street,1707,Private,Saint Charles,Below,0,0
Mosaic Life Care At St Joseph,hana.ferry@crona.test,399865753569,4435 Kathlene Ramp Debbi Garden Street,1725,Private,Saint Joseph,Same,0,0
Bothwell Regional Health Center,johnathon_conroy@miller-sauer.example,548752501535,8242 Hodkiewicz Meadows Boyle Plains Street,1765,Government,Sedalia,Above,0,0
Ssm Health St. Mary's Hospital - Jefferson City,adolph_metz@beatty-rempel.test,2586220782876,9269 Cortez Mountains Ronnie Land Street,1777,Proprietary,Jefferson City,Same,0,0
Phelps County Regional Medical Center,dennis@rohan-kiehn.test,4201762888357,5251 Dooley Spring Eusebio Drive Street,1838,Government,Rolla,Below,0,0
Mercy Hospital St Louis,mariela_emmerich@murazik.test,35616886819489,824 Dusty Radial Augustus Junction Street,1732,Private,Saint Louis,Above,0,0
Northeast Regional Medical Center,wm.welch@stokes.test,21817535289135,34945 Milagro Mountain Huel Rue Street,1734,Proprietary,Kirksville,Same,0,0
Mercy Hospital Jefferson,mei@hodkiewicz.test,6838004115115,51776 Rutherford Junctions Myles Knoll Street,1880,Private,Festus,Same,0,0
Texas County Memorial Hospital,leighann_carter@hermiston.example,6791656925865,2080 Bernard Land Vanita Crossroad Street,1705,Unknown,Houston,Same,0,0
Hannibal Regional Hospital,jeff@krajcik-jast.example,6812585804771,249 Batz Skyway Homenick Place Street,1833,Private,Hannibal,Same,0,0
Research Medical Center,andrew@bergstrom.test,3855508685093,8114 Aaron Vista Charis Skyway Street,1887,Proprietary,Kansas City,Same,0,0
Barnes Jewish Hospital,velia@johnston-hansen.example,3553728036012,70627 Shela View Hegmann Isle Street,1898,Unknown,Saint Louis,Above,0,0
Bates County Memorial Hospital,george@bartell.example,6883354392077,57152 Bergnaum Pass Boyle Mountain Street,1929,Government,Butler,Same,0,0
Cox Medical Centers,emmanuel.frami@goodwin.test,6739532040385,562 Gabriel Viaduct Yessenia Pass Street,1757,Private,Springfield,Below,0,0
Capital Region Medical Center,dominick.stracke@pacocha-rice.test,2586900882382,45327 Mckinley Fall Frederick Centers Street,1984,Private,Jefferson City,Below,0,0
Truman Medical Center Hospital Hill,richard@roberts-oconner.test,845990732714,3770 Pagac Alley Kasey Shoals Street,1878,Private,Kansas City,Same,0,0
Ssm Health St Francis Hospital - Maryville,keith_skiles@kozey.test,23811578533834,43533 Halvorson Mill Gerlach Meadows Street,1770,Church,Maryville,Same,0,0
Mercy Hospital Washington,denese.halvorson@boehm-dickinson.test,572362878334,468 Genaro Trafficway Kozey Ford Street,1974,Private,Washington,Same,0,0
Cameron Regional Medical Center,jarvis@wyman.test,126413379499487,84508 Shields River Collins Green Street,2014,Private,Cameron,Same,0,0
Mercy Hospital Lebanon,maranda@hettinger.example,5512260969501,23353 Roscoe Island Waldo Summit Street,1985,Church,Lebanon,Same,0,0
Nevada Regional Medical Center,shanna_aufderhar@padberg.example,18682926199982,795 Lueilwitz Underpass Rodolfo Mews Street,1724,Government,Nevada,Same,0,0
Saint Lukes North Hospital,katia_bauch@kozey.example,5911075432583,975 Tremblay Glens O'Conner Dam Street,1787,Private,Kansas City,Same,0,0
Ssm Health St. Mary's Hospital-audrain,leandro@fritsch.example,6892913130627,281 Schamberger Lights Suzette Crescent Street,1720,Private,Mexico,Same,0,0
Mercy Hospital Springfield,donnie.kilback@jast.example,6772093421414,924 Cierra Pike Feil Key Street,1749,Private,Springfield,Same,0,0
Boone Hospital Center,valrie.macgyver@feeney.example,5119155026343,4329 Larue Heights Williamson Point Street,1799,Unknown,Columbia,Same,0,0
Pemiscot County Memorial Hospital,marti@stroman.test,8099485355756,69124 Dibbert Greens Kulas Crest Street,1794,Government,Hayti,Same,0,0
Moberly Regional Medical Center,roscoe_grimes@orn.test,2291113033018,4776 Theodore Mountains Kunde Station Street,1855,Proprietary,Moberly,Same,0,0
St Anthony's Medical Center,rudolf@lynch.example,5957744298585,56233 Augustine Summit Hessel Pines Street,1885,Private,Saint Louis,Same,0,0
Ozarks Medical Center,nova@lehner.test,396081093545,1519 Jacobs Forks Howell Road Street,1819,Unknown,West Plains,Below,0,0
Southeast Health Center Of Ripley County,ricarda@osinski-lebsack.example,8802721189768,1280 Josephina Mill Bernardina Ports Street,1875,Private,Doniphan,None,0,0
Ssm Health St Clare Hospital - Fenton,fe@ward.example,96216938412951,93643 Kemmer Lake Alfonzo Ville Street,1789,Private,Fenton,Same,0,0
St Joseph Medical Center,krissy@fritsch-denesik.test,59311686685796,5915 Judie Spurs Chet Manors Street,1925,Private,Kansas City,Above,0,0
Ssm Health St Mary's Hospital - St Louis,dalton.johnson@towne-cormier.test,50613407605158,2079 Lenna Wall Rosalyn Roads Street,1717,Private,Richmond Heights,Above,0,0
Cox Medical Center Branson,mario@quitzon.example,2208822893616,823 Flatley Pine Ivelisse Camp Street,1977,Private,Branson,Same,0,0
Centerpoint Medical Center,rudolf.fritsch@padberg.test,5059854860862,50677 Stanton Locks Emard Valley Street,1843,Proprietary,Independence,Below,0,0
North Kansas City Hospital,jay@farrell-reynolds.test,515227939499,57996 Denis Roads Otilia Underpass Street,1717,Government,North Kansas City,Same,0,0
Western Missouri Medical Center,stacey@parisian.example,478195746357,8877 Bartoletti Mountain Heaney Lodge Street,2004,Government,Warrensburg,Same,0,0
Truman Medical Center Lakewood,walton_welch@hahn.example,494702813734,8004 Dominica Estates Tammera Stream Street,1979,Private,Kansas City,None,0,0
Ssm Health Depaul Hospital St Louis,lynna.romaguera@mills.test,566446674516,7709 Digna Throughway Reynolds Meadow Street,1760,Private,Bridgeton,Above,0,0
